model_name,fold,accuracy,roc_auc,f1_seizure,recall_seizure,precision_seizure
EEG_Only,0,1.0,0.9999999999999999,1.0,1.0,1.0
EEG_Only,1,1.0,1.0,1.0,1.0,1.0
EEG_Only,2,0.9509803921568627,0.9934782608695653,0.7619047619047619,0.8,0.7272727272727273
EEG_Only,3,1.0,1.0,1.0,1.0,1.0
EEG_Only,4,0.9901960784313726,1.0,0.9473684210526315,1.0,0.9
EEG_Only,5,1.0,1.0,1.0,1.0,1.0
EEG_Only,6,0.9901960784313726,0.9999999999999999,0.9523809523809523,1.0,0.9090909090909091
EEG_Only,7,1.0,1.0,1.0,1.0,1.0
EEG_Only,8,1.0,1.0,1.0,1.0,1.0
EEG_Only,9,0.9901960784313726,1.0,0.9473684210526315,1.0,0.9
EEG_Only,10,0.9902912621359223,1.0,0.9523809523809523,1.0,0.9090909090909091
EEG_Only,11,0.9607843137254902,0.9956521739130434,0.8,0.8,0.8
EEG_Only,12,1.0,1.0,1.0,1.0,1.0
EEG_Only,13,1.0,1.0,1.0,1.0,1.0
EEG_Only,14,1.0,1.0,1.0,1.0,1.0
ECG_Only,0,0.8155339805825242,0.567741935483871,0.09523809523809523,0.1,0.09090909090909091
ECG_Only,1,0.803921568627451,0.6831521739130435,0.0,0.0,0.0
ECG_Only,2,0.803921568627451,0.6641304347826087,0.09090909090909091,0.1,0.08333333333333333
ECG_Only,3,0.7843137254901961,0.6881720430107526,0.15384615384615385,0.2222222222222222,0.11764705882352941
ECG_Only,4,0.803921568627451,0.6499402628434886,0.0,0.0,0.0
ECG_Only,5,0.8252427184466019,0.5655913978494623,0.1,0.1,0.1
ECG_Only,6,0.8235294117647058,0.7070652173913043,0.18181818181818182,0.2,0.16666666666666666
ECG_Only,7,0.803921568627451,0.620108695652174,0.0,0.0,0.0
ECG_Only,8,0.8235294117647058,0.594384707287933,0.1,0.1111111111111111,0.09090909090909091
ECG_Only,9,0.7745098039215687,0.6702508960573477,0.14814814814814814,0.2222222222222222,0.1111111111111111
ECG_Only,10,0.8155339805825242,0.7026881720430107,0.24,0.3,0.2
ECG_Only,11,0.803921568627451,0.6402173913043477,0.0,0.0,0.0
ECG_Only,12,0.803921568627451,0.6260869565217392,0.09090909090909091,0.1,0.08333333333333333
ECG_Only,13,0.7843137254901961,0.6875746714456391,0.15384615384615385,0.2222222222222222,0.11764705882352941
ECG_Only,14,0.8529411764705882,0.6750298685782556,0.21052631578947367,0.2222222222222222,0.2
Fused_EEG_ECG,0,1.0,1.0,1.0,1.0,1.0
Fused_EEG_ECG,1,1.0,1.0,1.0,1.0,1.0
Fused_EEG_ECG,2,0.9705882352941176,0.9934782608695651,0.8421052631578947,0.8,0.8888888888888888
Fused_EEG_ECG,3,1.0,1.0,1.0,1.0,1.0
Fused_EEG_ECG,4,0.9901960784313726,0.998805256869773,0.9411764705882353,0.8888888888888888,1.0
Fused_EEG_ECG,5,0.9902912621359223,1.0,0.9473684210526315,0.9,1.0
Fused_EEG_ECG,6,0.9901960784313726,0.9989130434782609,0.9523809523809523,1.0,0.9090909090909091
Fused_EEG_ECG,7,1.0,1.0,1.0,1.0,1.0
Fused_EEG_ECG,8,1.0,1.0,1.0,1.0,1.0
Fused_EEG_ECG,9,0.9901960784313726,1.0,0.9473684210526315,1.0,0.9
Fused_EEG_ECG,10,0.9902912621359223,1.0,0.9523809523809523,1.0,0.9090909090909091
Fused_EEG_ECG,11,0.9803921568627451,0.9956521739130435,0.8888888888888888,0.8,1.0
Fused_EEG_ECG,12,1.0,1.0,1.0,1.0,1.0
Fused_EEG_ECG,13,1.0,1.0,1.0,1.0,1.0
Fused_EEG_ECG,14,0.9901960784313726,1.0,0.9411764705882353,0.8888888888888888,1.0
