model_name,fold,accuracy,roc_auc,f1_seizure,recall_seizure,precision_seizure
EEG_Only,0,0.9863013698630136,0.9952380952380953,0.8,0.6666666666666666,1.0
EEG_Only,1,0.9931506849315068,0.9857142857142858,0.9090909090909091,0.8333333333333334,1.0
EEG_Only,2,0.9931506849315068,0.9858156028368794,0.8888888888888888,0.8,1.0
EEG_Only,3,1.0,1.0,1.0,1.0,1.0
EEG_Only,4,1.0,1.0,1.0,1.0,1.0
EEG_Only,5,0.9931506849315068,0.9833333333333334,0.9090909090909091,0.8333333333333334,1.0
EEG_Only,6,0.9863013698630136,0.9833333333333333,0.8,0.6666666666666666,1.0
EEG_Only,7,1.0,1.0,1.0,1.0,1.0
EEG_Only,8,0.9931506849315068,0.9687943262411347,0.8888888888888888,0.8,1.0
EEG_Only,9,1.0,1.0,1.0,1.0,1.0
EEG_Only,10,0.9931506849315068,0.9928571428571428,0.9090909090909091,0.8333333333333334,1.0
EEG_Only,11,1.0,1.0,1.0,1.0,1.0
EEG_Only,12,0.9931506849315068,0.9929078014184397,0.8888888888888888,0.8,1.0
EEG_Only,13,1.0,1.0,1.0,1.0,1.0
EEG_Only,14,0.9863013698630136,0.9588652482269504,0.75,0.6,1.0
ECG_Only,0,0.9315068493150684,0.8047619047619048,0.16666666666666666,0.16666666666666666,0.16666666666666666
ECG_Only,1,0.958904109589041,0.7696428571428572,0.25,0.16666666666666666,0.5
ECG_Only,2,0.9726027397260274,0.9092198581560283,0.5,0.4,0.6666666666666666
ECG_Only,3,0.9178082191780822,0.9113475177304965,0.25,0.4,0.18181818181818182
ECG_Only,4,0.958904109589041,0.7382978723404255,0.25,0.2,0.3333333333333333
ECG_Only,5,0.9315068493150684,0.8886904761904763,0.16666666666666666,0.16666666666666666,0.16666666666666666
ECG_Only,6,0.9452054794520548,0.7458333333333333,0.2,0.16666666666666666,0.25
ECG_Only,7,0.9726027397260274,0.8808510638297872,0.6,0.6,0.6
ECG_Only,8,0.9452054794520548,0.6581560283687944,0.0,0.0,0.0
ECG_Only,9,0.9657534246575342,0.951063829787234,0.4444444444444444,0.4,0.5
ECG_Only,10,0.9383561643835616,0.6166666666666667,0.18181818181818182,0.16666666666666666,0.2
ECG_Only,11,0.9383561643835616,0.7886904761904762,0.3076923076923077,0.3333333333333333,0.2857142857142857
ECG_Only,12,0.958904109589041,0.8936170212765958,0.25,0.2,0.3333333333333333
ECG_Only,13,0.9657534246575342,0.7702127659574468,0.4444444444444444,0.4,0.5
ECG_Only,14,0.958904109589041,0.9269503546099291,0.4,0.4,0.4
Fused_EEG_ECG,0,0.9863013698630136,0.9952380952380953,0.8,0.6666666666666666,1.0
Fused_EEG_ECG,1,0.9931506849315068,0.9785714285714285,0.9090909090909091,0.8333333333333334,1.0
Fused_EEG_ECG,2,0.9931506849315068,0.9858156028368794,0.8888888888888888,0.8,1.0
Fused_EEG_ECG,3,1.0,1.0,1.0,1.0,1.0
Fused_EEG_ECG,4,1.0,1.0,1.0,1.0,1.0
Fused_EEG_ECG,5,0.9931506849315068,0.9928571428571429,0.9090909090909091,0.8333333333333334,1.0
Fused_EEG_ECG,6,0.9863013698630136,0.9916666666666667,0.8,0.6666666666666666,1.0
Fused_EEG_ECG,7,1.0,1.0,1.0,1.0,1.0
Fused_EEG_ECG,8,0.9931506849315068,0.9716312056737588,0.8888888888888888,0.8,1.0
Fused_EEG_ECG,9,1.0,1.0,1.0,1.0,1.0
Fused_EEG_ECG,10,0.9931506849315068,0.9964285714285714,0.9090909090909091,0.8333333333333334,1.0
Fused_EEG_ECG,11,1.0,1.0,1.0,1.0,1.0
Fused_EEG_ECG,12,0.9931506849315068,0.9957446808510638,0.8888888888888888,0.8,1.0
Fused_EEG_ECG,13,1.0,1.0,1.0,1.0,1.0
Fused_EEG_ECG,14,0.9863013698630136,0.9872340425531915,0.75,0.6,1.0
