model_name,fold,accuracy,roc_auc,f1_seizure,recall_seizure,precision_seizure
EEG_Only,0,1.0,1.0,1.0,1.0,1.0
EEG_Only,1,1.0,1.0,1.0,1.0,1.0
EEG_Only,2,0.9607843137254902,0.9926829268292683,0.9,0.9,0.9
EEG_Only,3,0.9411764705882353,0.9951219512195122,0.8421052631578947,0.8,0.8888888888888888
EEG_Only,4,0.9803921568627451,0.9975609756097561,0.9473684210526315,0.9,1.0
EEG_Only,5,0.9615384615384616,1.0,0.9166666666666666,1.0,0.8461538461538461
EEG_Only,6,0.9411764705882353,0.9727272727272727,0.8421052631578947,0.7272727272727273,1.0
EEG_Only,7,0.9803921568627451,1.0,0.9473684210526315,0.9,1.0
EEG_Only,8,1.0,1.0,1.0,1.0,1.0
EEG_Only,9,0.9215686274509803,0.9707317073170731,0.8,0.8,0.8
EEG_Only,10,1.0,1.0,1.0,1.0,1.0
EEG_Only,11,0.9607843137254902,0.9977272727272728,0.9090909090909091,0.9090909090909091,0.9090909090909091
EEG_Only,12,0.9411764705882353,0.9951219512195122,0.8571428571428571,0.9,0.8181818181818182
EEG_Only,13,1.0,1.0,1.0,1.0,1.0
EEG_Only,14,0.9215686274509803,0.9902439024390244,0.8,0.8,0.8
ECG_Only,0,0.8076923076923077,0.7849223946784922,0.5833333333333334,0.6363636363636364,0.5384615384615384
ECG_Only,1,0.7254901960784313,0.6659090909090909,0.3,0.2727272727272727,0.3333333333333333
ECG_Only,2,0.8235294117647058,0.8621951219512195,0.5714285714285714,0.6,0.5454545454545454
ECG_Only,3,0.7254901960784313,0.725609756097561,0.3,0.3,0.3
ECG_Only,4,0.7647058823529411,0.7536585365853659,0.3333333333333333,0.3,0.375
ECG_Only,5,0.6923076923076923,0.8170731707317073,0.2,0.18181818181818182,0.2222222222222222
ECG_Only,6,0.7254901960784313,0.7125,0.36363636363636365,0.36363636363636365,0.36363636363636365
ECG_Only,7,0.803921568627451,0.7780487804878049,0.5,0.5,0.5
ECG_Only,8,0.7647058823529411,0.725609756097561,0.25,0.2,0.3333333333333333
ECG_Only,9,0.7058823529411765,0.7414634146341463,0.4,0.5,0.3333333333333333
ECG_Only,10,0.7115384615384616,0.7217294900221729,0.2857142857142857,0.2727272727272727,0.3
ECG_Only,11,0.803921568627451,0.7931818181818181,0.5833333333333334,0.6363636363636364,0.5384615384615384
ECG_Only,12,0.8235294117647058,0.7817073170731708,0.5714285714285714,0.6,0.5454545454545454
ECG_Only,13,0.6078431372549019,0.6780487804878049,0.09090909090909091,0.1,0.08333333333333333
ECG_Only,14,0.7450980392156863,0.7195121951219513,0.23529411764705882,0.2,0.2857142857142857
Fused_EEG_ECG,0,1.0,1.0,1.0,1.0,1.0
Fused_EEG_ECG,1,0.9803921568627451,1.0,0.9565217391304348,1.0,0.9166666666666666
Fused_EEG_ECG,2,0.9411764705882353,0.9853658536585366,0.8571428571428571,0.9,0.8181818181818182
Fused_EEG_ECG,3,0.9411764705882353,0.9878048780487806,0.8421052631578947,0.8,0.8888888888888888
Fused_EEG_ECG,4,0.9607843137254902,0.9951219512195122,0.8888888888888888,0.8,1.0
Fused_EEG_ECG,5,0.9615384615384616,1.0,0.9166666666666666,1.0,0.8461538461538461
Fused_EEG_ECG,6,0.9411764705882353,0.9340909090909091,0.8421052631578947,0.7272727272727273,1.0
Fused_EEG_ECG,7,0.9803921568627451,0.9853658536585366,0.9473684210526315,0.9,1.0
Fused_EEG_ECG,8,1.0,1.0,1.0,1.0,1.0
Fused_EEG_ECG,9,0.9215686274509803,0.9658536585365854,0.8,0.8,0.8
Fused_EEG_ECG,10,1.0,1.0,1.0,1.0,1.0
Fused_EEG_ECG,11,0.9803921568627451,0.9931818181818182,0.9523809523809523,0.9090909090909091,1.0
Fused_EEG_ECG,12,0.9411764705882353,0.9951219512195122,0.8571428571428571,0.9,0.8181818181818182
Fused_EEG_ECG,13,1.0,1.0,1.0,1.0,1.0
Fused_EEG_ECG,14,0.9215686274509803,0.9878048780487806,0.8,0.8,0.8
