model_name,fold,accuracy,roc_auc,f1_seizure,recall_seizure,precision_seizure
EEG_Only,0,1.0,1.0,1.0,1.0,1.0
EEG_Only,1,0.9333333333333333,0.8461538461538461,0.6666666666666666,0.5,1.0
EEG_Only,2,0.8666666666666667,0.9615384615384616,0.6666666666666666,1.0,0.5
EEG_Only,3,1.0,1.0,1.0,1.0,1.0
EEG_Only,4,0.9333333333333333,1.0,0.6666666666666666,0.5,1.0
EEG_Only,5,0.9333333333333333,1.0,0.8571428571428571,1.0,0.75
EEG_Only,6,1.0,1.0,1.0,1.0,1.0
EEG_Only,7,0.9333333333333333,0.9615384615384616,0.6666666666666666,0.5,1.0
EEG_Only,8,0.8666666666666667,1.0,0.6666666666666666,1.0,0.5
EEG_Only,9,1.0,1.0,1.0,1.0,1.0
EEG_Only,10,0.8,0.888888888888889,0.4,0.3333333333333333,0.5
EEG_Only,11,0.9333333333333333,1.0,0.8,1.0,0.6666666666666666
EEG_Only,12,1.0,1.0,1.0,1.0,1.0
EEG_Only,13,1.0,1.0,1.0,1.0,1.0
EEG_Only,14,0.9333333333333333,0.9230769230769231,0.8,1.0,0.6666666666666666
ECG_Only,0,0.8,0.888888888888889,0.5714285714285714,0.6666666666666666,0.5
ECG_Only,1,0.8666666666666667,1.0,0.6666666666666666,1.0,0.5
ECG_Only,2,0.8,0.9230769230769231,0.4,0.5,0.3333333333333333
ECG_Only,3,0.9333333333333333,0.9615384615384616,0.8,1.0,0.6666666666666666
ECG_Only,4,0.6666666666666666,0.7692307692307692,0.0,0.0,0.0
ECG_Only,5,0.8666666666666667,1.0,0.5,0.3333333333333333,1.0
ECG_Only,6,0.6,0.7307692307692307,0.25,0.5,0.16666666666666666
ECG_Only,7,0.9333333333333333,0.9615384615384616,0.8,1.0,0.6666666666666666
ECG_Only,8,0.8,0.8846153846153846,0.5714285714285714,1.0,0.4
ECG_Only,9,0.8666666666666667,0.9615384615384615,0.5,0.5,0.5
ECG_Only,10,0.8666666666666667,0.9444444444444444,0.75,1.0,0.6
ECG_Only,11,0.8,0.9230769230769231,0.5714285714285714,1.0,0.4
ECG_Only,12,0.7333333333333333,0.8846153846153847,0.3333333333333333,0.5,0.25
ECG_Only,13,0.7333333333333333,0.8076923076923076,0.3333333333333333,0.5,0.25
ECG_Only,14,0.9333333333333333,1.0,0.6666666666666666,0.5,1.0
Fused_EEG_ECG,0,1.0,1.0,1.0,1.0,1.0
Fused_EEG_ECG,1,0.9333333333333333,0.8461538461538461,0.6666666666666666,0.5,1.0
Fused_EEG_ECG,2,0.8666666666666667,1.0,0.6666666666666666,1.0,0.5
Fused_EEG_ECG,3,1.0,1.0,1.0,1.0,1.0
Fused_EEG_ECG,4,0.9333333333333333,1.0,0.6666666666666666,0.5,1.0
Fused_EEG_ECG,5,0.9333333333333333,1.0,0.8571428571428571,1.0,0.75
Fused_EEG_ECG,6,1.0,1.0,1.0,1.0,1.0
Fused_EEG_ECG,7,0.9333333333333333,0.9230769230769231,0.6666666666666666,0.5,1.0
Fused_EEG_ECG,8,0.8666666666666667,1.0,0.6666666666666666,1.0,0.5
Fused_EEG_ECG,9,1.0,1.0,1.0,1.0,1.0
Fused_EEG_ECG,10,0.8666666666666667,0.9166666666666667,0.5,0.3333333333333333,1.0
Fused_EEG_ECG,11,1.0,1.0,1.0,1.0,1.0
Fused_EEG_ECG,12,1.0,1.0,1.0,1.0,1.0
Fused_EEG_ECG,13,1.0,1.0,1.0,1.0,1.0
Fused_EEG_ECG,14,0.9333333333333333,0.9615384615384616,0.8,1.0,0.6666666666666666
