model_name,fold,accuracy,roc_auc,f1_seizure,recall_seizure,precision_seizure
EEG_Only,0,0.92,1.0,0.8333333333333334,0.7142857142857143,1.0
EEG_Only,1,1.0,1.0,1.0,1.0,1.0
EEG_Only,2,0.9166666666666666,0.8981481481481481,0.8333333333333334,0.8333333333333334,0.8333333333333334
EEG_Only,3,0.8333333333333334,0.9351851851851852,0.6666666666666666,0.6666666666666666,0.6666666666666666
EEG_Only,4,0.875,0.9537037037037037,0.7272727272727273,0.6666666666666666,0.8
EEG_Only,5,0.84,0.9285714285714286,0.6666666666666666,0.5714285714285714,0.8
EEG_Only,6,0.9166666666666666,0.9722222222222222,0.8571428571428571,1.0,0.75
EEG_Only,7,0.875,0.8888888888888888,0.7272727272727273,0.6666666666666666,0.8
EEG_Only,8,0.9583333333333334,1.0,0.9230769230769231,1.0,0.8571428571428571
EEG_Only,9,0.9166666666666666,0.962962962962963,0.8,0.6666666666666666,1.0
EEG_Only,10,0.88,0.9603174603174602,0.8235294117647058,1.0,0.7
EEG_Only,11,0.9583333333333334,1.0,0.9090909090909091,0.8333333333333334,1.0
EEG_Only,12,0.8333333333333334,0.8333333333333334,0.6,0.5,0.75
EEG_Only,13,0.9583333333333334,0.9814814814814814,0.9090909090909091,0.8333333333333334,1.0
EEG_Only,14,0.9583333333333334,1.0,0.9090909090909091,0.8333333333333334,1.0
ECG_Only,0,0.92,0.865079365079365,0.8571428571428571,0.8571428571428571,0.8571428571428571
ECG_Only,1,0.9583333333333334,1.0,0.9230769230769231,1.0,0.8571428571428571
ECG_Only,2,0.9166666666666666,0.9537037037037037,0.8333333333333334,0.8333333333333334,0.8333333333333334
ECG_Only,3,0.9583333333333334,0.9629629629629629,0.9230769230769231,1.0,0.8571428571428571
ECG_Only,4,0.875,0.9351851851851851,0.7692307692307693,0.8333333333333334,0.7142857142857143
ECG_Only,5,0.96,0.9603174603174602,0.9333333333333333,1.0,0.875
ECG_Only,6,0.875,0.9629629629629629,0.7692307692307693,0.8333333333333334,0.7142857142857143
ECG_Only,7,0.875,0.8148148148148149,0.7272727272727273,0.6666666666666666,0.8
ECG_Only,8,0.9583333333333334,1.0,0.9230769230769231,1.0,0.8571428571428571
ECG_Only,9,0.9583333333333334,0.9907407407407407,0.9230769230769231,1.0,0.8571428571428571
ECG_Only,10,0.88,0.8849206349206349,0.8,0.8571428571428571,0.75
ECG_Only,11,0.9583333333333334,0.9814814814814814,0.9230769230769231,1.0,0.8571428571428571
ECG_Only,12,0.875,0.7083333333333334,0.7272727272727273,0.6666666666666666,0.8
ECG_Only,13,0.9583333333333334,0.9907407407407407,0.9230769230769231,1.0,0.8571428571428571
ECG_Only,14,0.9583333333333334,0.9814814814814814,0.9230769230769231,1.0,0.8571428571428571
Fused_EEG_ECG,0,0.92,0.9682539682539683,0.8571428571428571,0.8571428571428571,0.8571428571428571
Fused_EEG_ECG,1,0.9583333333333334,1.0,0.9230769230769231,1.0,0.8571428571428571
Fused_EEG_ECG,2,0.9583333333333334,0.9722222222222223,0.9090909090909091,0.8333333333333334,1.0
Fused_EEG_ECG,3,0.9583333333333334,0.9814814814814814,0.9230769230769231,1.0,0.8571428571428571
Fused_EEG_ECG,4,0.875,0.9629629629629629,0.7692307692307693,0.8333333333333334,0.7142857142857143
Fused_EEG_ECG,5,0.96,0.9603174603174602,0.9333333333333333,1.0,0.875
Fused_EEG_ECG,6,0.875,0.9722222222222222,0.7692307692307693,0.8333333333333334,0.7142857142857143
Fused_EEG_ECG,7,0.875,0.9166666666666667,0.7272727272727273,0.6666666666666666,0.8
Fused_EEG_ECG,8,1.0,1.0,1.0,1.0,1.0
Fused_EEG_ECG,9,0.9583333333333334,1.0,0.9230769230769231,1.0,0.8571428571428571
Fused_EEG_ECG,10,0.92,0.9285714285714286,0.8571428571428571,0.8571428571428571,0.8571428571428571
Fused_EEG_ECG,11,0.9583333333333334,0.9814814814814814,0.9230769230769231,1.0,0.8571428571428571
Fused_EEG_ECG,12,0.875,0.8425925925925927,0.7272727272727273,0.6666666666666666,0.8
Fused_EEG_ECG,13,0.9583333333333334,1.0,0.9230769230769231,1.0,0.8571428571428571
Fused_EEG_ECG,14,0.9583333333333334,0.9722222222222222,0.9230769230769231,1.0,0.8571428571428571
