model_name,fold,accuracy,roc_auc,f1_seizure,recall_seizure,precision_seizure
EEG_Only,0,0.9832635983263598,0.9894909688013136,0.9285714285714286,0.896551724137931,0.9629629629629629
EEG_Only,1,1.0,1.0,1.0,1.0,1.0
EEG_Only,2,0.9916317991631799,0.9883415435139573,0.9655172413793104,0.9655172413793104,0.9655172413793104
EEG_Only,3,0.9873949579831933,0.9989795918367347,0.9454545454545454,0.9285714285714286,0.9629629629629629
EEG_Only,4,0.9957983193277311,0.9998299319727891,0.9824561403508771,1.0,0.9655172413793104
EEG_Only,5,0.9916317991631799,0.9988505747126437,0.9666666666666667,1.0,0.9354838709677419
EEG_Only,6,0.99581589958159,0.9998357963875205,0.9824561403508771,0.9655172413793104,1.0
EEG_Only,7,0.9874476987447699,0.9986863711001642,0.9473684210526315,0.9310344827586207,0.9642857142857143
EEG_Only,8,0.9915966386554622,0.9833333333333334,0.9642857142857143,0.9642857142857143,0.9642857142857143
EEG_Only,9,0.9957983193277311,0.9996598639455783,0.9818181818181818,0.9642857142857143,1.0
EEG_Only,10,0.99581589958159,0.9998357963875205,0.9824561403508771,0.9655172413793104,1.0
EEG_Only,11,1.0,1.0,1.0,1.0,1.0
EEG_Only,12,0.9916317991631799,0.984072249589491,0.9655172413793104,0.9655172413793104,0.9655172413793104
EEG_Only,13,0.9831932773109243,0.9993197278911565,0.9259259259259259,0.8928571428571429,0.9615384615384616
EEG_Only,14,0.9873949579831933,0.9982993197278911,0.9473684210526315,0.9642857142857143,0.9310344827586207
ECG_Only,0,0.7573221757322176,0.6756978653530378,0.23684210526315788,0.3103448275862069,0.19148936170212766
ECG_Only,1,0.7740585774058577,0.6719211822660099,0.12903225806451613,0.13793103448275862,0.12121212121212122
ECG_Only,2,0.799163179916318,0.6404761904761904,0.1724137931034483,0.1724137931034483,0.1724137931034483
ECG_Only,3,0.819327731092437,0.6847789115646258,0.2711864406779661,0.2857142857142857,0.25806451612903225
ECG_Only,4,0.819327731092437,0.621938775510204,0.31746031746031744,0.35714285714285715,0.2857142857142857
ECG_Only,5,0.803347280334728,0.702791461412151,0.25396825396825395,0.27586206896551724,0.23529411764705882
ECG_Only,6,0.8326359832635983,0.7417077175697866,0.3939393939393939,0.4482758620689655,0.35135135135135137
ECG_Only,7,0.8242677824267782,0.6945812807881774,0.3225806451612903,0.3448275862068966,0.30303030303030304
ECG_Only,8,0.7647058823529411,0.7278911564625851,0.3,0.42857142857142855,0.23076923076923078
ECG_Only,9,0.8235294117647058,0.6168367346938775,0.19230769230769232,0.17857142857142858,0.20833333333333334
ECG_Only,10,0.8200836820083682,0.7255336617405582,0.31746031746031744,0.3448275862068966,0.29411764705882354
ECG_Only,11,0.8075313807531381,0.7146141215106733,0.28125,0.3103448275862069,0.2571428571428571
ECG_Only,12,0.7824267782426778,0.6548440065681445,0.21212121212121213,0.2413793103448276,0.1891891891891892
ECG_Only,13,0.7983193277310925,0.6954081632653062,0.29411764705882354,0.35714285714285715,0.25
ECG_Only,14,0.7941176470588235,0.6783163265306122,0.2222222222222222,0.25,0.2
Fused_EEG_ECG,0,0.9832635983263598,0.9885057471264367,0.9285714285714286,0.896551724137931,0.9629629629629629
Fused_EEG_ECG,1,1.0,1.0,1.0,1.0,1.0
Fused_EEG_ECG,2,0.9916317991631799,0.9889983579638753,0.9655172413793104,0.9655172413793104,0.9655172413793104
Fused_EEG_ECG,3,0.9873949579831933,0.9977891156462585,0.9454545454545454,0.9285714285714286,0.9629629629629629
Fused_EEG_ECG,4,0.9957983193277311,0.9988095238095238,0.9824561403508771,1.0,0.9655172413793104
Fused_EEG_ECG,5,0.9916317991631799,0.9977011494252873,0.9666666666666667,1.0,0.9354838709677419
Fused_EEG_ECG,6,0.99581589958159,0.9996715927750411,0.9824561403508771,0.9655172413793104,1.0
Fused_EEG_ECG,7,0.9874476987447699,0.9958949096880131,0.9473684210526315,0.9310344827586207,0.9642857142857143
Fused_EEG_ECG,8,0.9915966386554622,0.9833333333333334,0.9642857142857143,0.9642857142857143,0.9642857142857143
Fused_EEG_ECG,9,0.9873949579831933,0.998639455782313,0.9433962264150944,0.8928571428571429,1.0
Fused_EEG_ECG,10,0.99581589958159,0.9985221674876847,0.9824561403508771,0.9655172413793104,1.0
Fused_EEG_ECG,11,1.0,1.0,1.0,1.0,1.0
Fused_EEG_ECG,12,0.9916317991631799,0.9894909688013136,0.9655172413793104,0.9655172413793104,0.9655172413793104
Fused_EEG_ECG,13,0.9831932773109243,0.9977891156462585,0.9259259259259259,0.8928571428571429,0.9615384615384616
Fused_EEG_ECG,14,0.9789915966386554,0.9979591836734694,0.9090909090909091,0.8928571428571429,0.9259259259259259
