model_name,fold,accuracy,roc_auc,f1_seizure,recall_seizure,precision_seizure
EEG_Only,0,1.0,1.0,1.0,1.0,1.0
EEG_Only,1,0.8125,0.9487179487179487,0.4,0.3333333333333333,0.5
EEG_Only,2,1.0,1.0,1.0,1.0,1.0
EEG_Only,3,0.8666666666666667,0.9722222222222222,0.75,1.0,0.6
EEG_Only,4,1.0,1.0,1.0,1.0,1.0
EEG_Only,5,1.0,1.0,1.0,1.0,1.0
EEG_Only,6,0.9375,1.0,0.8571428571428571,1.0,0.75
EEG_Only,7,1.0,1.0,1.0,1.0,1.0
EEG_Only,8,0.8666666666666667,0.9722222222222222,0.6666666666666666,0.6666666666666666,0.6666666666666666
EEG_Only,9,0.9333333333333333,1.0,0.8,0.6666666666666666,1.0
EEG_Only,10,1.0,1.0,1.0,1.0,1.0
EEG_Only,11,1.0,1.0,1.0,1.0,1.0
EEG_Only,12,0.875,0.9743589743589745,0.6666666666666666,0.6666666666666666,0.6666666666666666
EEG_Only,13,1.0,1.0,1.0,1.0,1.0
EEG_Only,14,0.8666666666666667,0.9444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666
ECG_Only,0,0.9375,0.8461538461538461,0.8,0.6666666666666666,1.0
ECG_Only,1,1.0,1.0,1.0,1.0,1.0
ECG_Only,2,0.8125,0.8974358974358974,0.5714285714285714,0.6666666666666666,0.5
ECG_Only,3,0.8666666666666667,0.9444444444444444,0.6666666666666666,0.6666666666666666,0.6666666666666666
ECG_Only,4,1.0,1.0,1.0,1.0,1.0
ECG_Only,5,0.8125,0.7948717948717948,0.4,0.3333333333333333,0.5
ECG_Only,6,0.9375,1.0,0.8571428571428571,1.0,0.75
ECG_Only,7,1.0,1.0,1.0,1.0,1.0
ECG_Only,8,0.8666666666666667,0.9166666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
ECG_Only,9,1.0,1.0,1.0,1.0,1.0
ECG_Only,10,0.875,0.9230769230769231,0.6666666666666666,0.6666666666666666,0.6666666666666666
ECG_Only,11,1.0,1.0,1.0,1.0,1.0
ECG_Only,12,0.875,0.8974358974358974,0.5,0.3333333333333333,1.0
ECG_Only,13,0.9333333333333333,1.0,0.8,0.6666666666666666,1.0
ECG_Only,14,0.8666666666666667,0.9444444444444444,0.75,1.0,0.6
Fused_EEG_ECG,0,1.0,1.0,1.0,1.0,1.0
Fused_EEG_ECG,1,0.8125,0.9487179487179487,0.4,0.3333333333333333,0.5
Fused_EEG_ECG,2,1.0,1.0,1.0,1.0,1.0
Fused_EEG_ECG,3,0.9333333333333333,0.9722222222222222,0.8571428571428571,1.0,0.75
Fused_EEG_ECG,4,1.0,1.0,1.0,1.0,1.0
Fused_EEG_ECG,5,0.9375,1.0,0.8571428571428571,1.0,0.75
Fused_EEG_ECG,6,0.9375,1.0,0.8571428571428571,1.0,0.75
Fused_EEG_ECG,7,0.875,1.0,0.75,1.0,0.6
Fused_EEG_ECG,8,1.0,1.0,1.0,1.0,1.0
Fused_EEG_ECG,9,0.9333333333333333,1.0,0.8,0.6666666666666666,1.0
Fused_EEG_ECG,10,0.9375,1.0,0.8571428571428571,1.0,0.75
Fused_EEG_ECG,11,1.0,1.0,1.0,1.0,1.0
Fused_EEG_ECG,12,1.0,1.0,1.0,1.0,1.0
Fused_EEG_ECG,13,1.0,1.0,1.0,1.0,1.0
Fused_EEG_ECG,14,0.8666666666666667,0.9166666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666
