model_name,fold,accuracy,roc_auc,f1_seizure,recall_seizure,precision_seizure
EEG_Only,0,0.9953051643192489,0.9871175523349436,0.9090909090909091,0.8333333333333334,1.0
EEG_Only,1,0.9906103286384976,0.9951923076923077,0.8,0.8,0.8
EEG_Only,2,0.9953051643192489,0.9980769230769231,0.8888888888888888,0.8,1.0
EEG_Only,3,0.9953051643192489,1.0,0.8888888888888888,0.8,1.0
EEG_Only,4,0.9953051643192489,1.0,0.9090909090909091,1.0,0.8333333333333334
EEG_Only,5,1.0,1.0,1.0,1.0,1.0
EEG_Only,6,1.0,1.0,1.0,1.0,1.0
EEG_Only,7,0.9859154929577465,0.9778846153846155,0.6666666666666666,0.6,0.75
EEG_Only,8,0.9859154929577465,1.0,0.5714285714285714,0.4,1.0
EEG_Only,9,0.9953051643192489,0.9932692307692308,0.8888888888888888,0.8,1.0
EEG_Only,10,0.9906103286384976,0.9887278582930756,0.8,0.6666666666666666,1.0
EEG_Only,11,1.0,1.0,1.0,1.0,1.0
EEG_Only,12,0.9953051643192489,0.9913461538461539,0.8888888888888888,0.8,1.0
EEG_Only,13,0.9953051643192489,0.9923076923076923,0.8888888888888888,0.8,1.0
EEG_Only,14,0.9953051643192489,1.0,0.9090909090909091,1.0,0.8333333333333334
ECG_Only,0,0.9436619718309859,0.24919484702093395,0.0,0.0,0.0
ECG_Only,1,0.9577464788732394,0.6427884615384616,0.0,0.0,0.0
ECG_Only,2,0.9295774647887324,0.5495192307692307,0.0,0.0,0.0
ECG_Only,3,0.9577464788732394,0.5600961538461539,0.0,0.0,0.0
ECG_Only,4,0.9624413145539906,0.5884615384615385,0.0,0.0,0.0
ECG_Only,5,0.9624413145539906,0.5950080515297906,0.0,0.0,0.0
ECG_Only,6,0.9483568075117371,0.5057692307692307,0.0,0.0,0.0
ECG_Only,7,0.9671361502347418,0.6298076923076923,0.0,0.0,0.0
ECG_Only,8,0.9530516431924883,0.5995192307692307,0.0,0.0,0.0
ECG_Only,9,0.9624413145539906,0.8567307692307693,0.0,0.0,0.0
ECG_Only,10,0.9483568075117371,0.4758454106280193,0.0,0.0,0.0
ECG_Only,11,0.9624413145539906,0.6673076923076924,0.0,0.0,0.0
ECG_Only,12,0.9389671361502347,0.7490384615384615,0.0,0.0,0.0
ECG_Only,13,0.9624413145539906,0.6620192307692307,0.0,0.0,0.0
ECG_Only,14,0.9577464788732394,0.6610576923076923,0.0,0.0,0.0
Fused_EEG_ECG,0,0.9859154929577465,0.9782608695652174,0.6666666666666666,0.5,1.0
Fused_EEG_ECG,1,0.9906103286384976,0.9903846153846154,0.75,0.6,1.0
Fused_EEG_ECG,2,0.9906103286384976,0.9932692307692308,0.75,0.6,1.0
Fused_EEG_ECG,3,0.9906103286384976,1.0,0.75,0.6,1.0
Fused_EEG_ECG,4,1.0,0.9999999999999998,1.0,1.0,1.0
Fused_EEG_ECG,5,0.9906103286384976,1.0,0.8,0.6666666666666666,1.0
Fused_EEG_ECG,6,1.0,1.0,1.0,1.0,1.0
Fused_EEG_ECG,7,0.9906103286384976,0.9721153846153846,0.75,0.6,1.0
Fused_EEG_ECG,8,0.9812206572769953,0.9942307692307691,0.5,0.4,0.6666666666666666
Fused_EEG_ECG,9,0.9953051643192489,0.9990384615384615,0.8888888888888888,0.8,1.0
Fused_EEG_ECG,10,0.9859154929577465,0.9863123993558777,0.6666666666666666,0.5,1.0
Fused_EEG_ECG,11,1.0,1.0,1.0,1.0,1.0
Fused_EEG_ECG,12,0.971830985915493,0.9759615384615385,0.25,0.2,0.3333333333333333
Fused_EEG_ECG,13,0.9953051643192489,0.9942307692307691,0.8888888888888888,0.8,1.0
Fused_EEG_ECG,14,0.9953051643192489,1.0,0.8888888888888888,0.8,1.0
