model_name,fold,accuracy,roc_auc,f1_seizure,recall_seizure,precision_seizure
EEG_Only,0,0.875,0.8409090909090908,0.0,0.0,0.0
EEG_Only,1,0.875,0.7727272727272728,0.0,0.0,0.0
EEG_Only,2,0.9166666666666666,0.5454545454545454,0.5,0.5,0.5
EEG_Only,3,0.9583333333333334,0.9565217391304348,0.0,0.0,0.0
EEG_Only,4,0.9166666666666666,0.7391304347826088,0.0,0.0,0.0
EEG_Only,5,0.8333333333333334,0.04545454545454547,0.0,0.0,0.0
EEG_Only,6,0.9166666666666666,0.17045454545454547,0.0,0.0,0.0
EEG_Only,7,0.9166666666666666,0.7045454545454545,0.0,0.0,0.0
EEG_Only,8,0.9583333333333334,0.9565217391304348,0.0,0.0,0.0
EEG_Only,9,1.0,1.0,1.0,1.0,1.0
EEG_Only,10,0.9583333333333334,0.5681818181818181,0.6666666666666666,0.5,1.0
EEG_Only,11,0.875,0.8636363636363636,0.0,0.0,0.0
EEG_Only,12,0.875,0.8181818181818181,0.0,0.0,0.0
EEG_Only,13,0.9166666666666666,0.782608695652174,0.0,0.0,0.0
EEG_Only,14,0.9583333333333334,0.9565217391304348,0.6666666666666666,1.0,0.5
ECG_Only,0,0.8333333333333334,0.9090909090909092,0.0,0.0,0.0
ECG_Only,1,0.875,0.7954545454545455,0.0,0.0,0.0
ECG_Only,2,0.875,0.8409090909090908,0.0,0.0,0.0
ECG_Only,3,0.9166666666666666,1.0,0.5,1.0,0.3333333333333333
ECG_Only,4,0.9166666666666666,0.10869565217391303,0.0,0.0,0.0
ECG_Only,5,0.9166666666666666,0.75,0.0,0.0,0.0
ECG_Only,6,0.9166666666666666,0.375,0.0,0.0,0.0
ECG_Only,7,0.9166666666666666,0.9545454545454546,0.0,0.0,0.0
ECG_Only,8,0.9166666666666666,1.0,0.5,1.0,0.3333333333333333
ECG_Only,9,0.9166666666666666,0.7391304347826086,0.0,0.0,0.0
ECG_Only,10,0.875,0.6590909090909091,0.0,0.0,0.0
ECG_Only,11,0.9583333333333334,0.5568181818181819,0.6666666666666666,0.5,1.0
ECG_Only,12,0.875,0.6818181818181819,0.4,0.5,0.3333333333333333
ECG_Only,13,0.875,0.8695652173913043,0.0,0.0,0.0
ECG_Only,14,0.9166666666666666,0.9130434782608696,0.5,1.0,0.3333333333333333
Fused_EEG_ECG,0,0.9583333333333334,0.9772727272727273,0.6666666666666666,0.5,1.0
Fused_EEG_ECG,1,0.9166666666666666,0.8863636363636362,0.0,0.0,0.0
Fused_EEG_ECG,2,0.9166666666666666,0.8409090909090909,0.0,0.0,0.0
Fused_EEG_ECG,3,1.0,1.0,1.0,1.0,1.0
Fused_EEG_ECG,4,0.9583333333333334,0.17391304347826086,0.0,0.0,0.0
Fused_EEG_ECG,5,0.9166666666666666,0.20454545454545459,0.0,0.0,0.0
Fused_EEG_ECG,6,0.9166666666666666,0.2840909090909091,0.0,0.0,0.0
Fused_EEG_ECG,7,0.9166666666666666,0.9545454545454545,0.0,0.0,0.0
Fused_EEG_ECG,8,0.9583333333333334,1.0,0.6666666666666666,1.0,0.5
Fused_EEG_ECG,9,0.9583333333333334,0.9565217391304348,0.0,0.0,0.0
Fused_EEG_ECG,10,0.9166666666666666,0.8863636363636362,0.0,0.0,0.0
Fused_EEG_ECG,11,0.9583333333333334,0.7272727272727273,0.6666666666666666,0.5,1.0
Fused_EEG_ECG,12,0.9166666666666666,0.8636363636363636,0.0,0.0,0.0
Fused_EEG_ECG,13,0.9583333333333334,1.0,0.0,0.0,0.0
Fused_EEG_ECG,14,1.0,1.0,1.0,1.0,1.0
